,spectralKurtosis,spectralRolloffPoint,spectralSkewness,spectralSlope,spectralSpread,harmonicRatio,pitch,zerocrossrate,shortTimeEnergy
5164,22.0329001006797,4503.66088631985,2.17665142339449,8.22349253356501e-10,1464.09212623345,238.119009115589,0.433613399231717,0.253790342003854,0.996382252642118
3390,23.0008093235333,5405.27974783294,2.41973055371814,-9.90903719731915e-10,1875.8015436476,171.719296153904,0.336218996275512,0.333399822695035,0.0530224096594634
4058,50.5657453271884,4056.0770156438,4.13120787283246,-5.539088204004451e-09,1546.90396989711,229.306117160103,0.353382879541045,0.208510078219013,0.259855688548421
5235,41.5056915623543,3269.38775510204,4.72841053800056,-4.95074327626994e-08,1270.63629519937,239.465020618387,0.333361038147673,0.152841553287982,2.61191975522635
3270,80.5250732591817,2572.39583333333,5.20162407140126,-7.9209346081942e-08,863.007497738747,156.928358659659,0.491846903853269,0.140120442708333,4.07991055709266
3133,87.1854850262591,3683.78378378378,5.67209768153079,-1.20584654905798e-07,1302.08531716458,128.404574732041,0.448569324402636,0.213433746246246,6.22003587708773
410,93.3726913766775,2316.73525377229,5.9318849554122,-6.59193901135699e-08,882.711683125982,213.87749667065,0.3674480184126,0.133629115226337,3.36506695452725
2077,30.0689132836375,3044.5,4.09577004908067,-5.15820660730077e-08,1181.68604027125,221.979302189593,0.356783021391191,0.151776041666667,2.97519627541833
2401,20.650709090419,3877.20797720798,2.30969632935094,-2.1581758016338e-08,1314.79604460095,231.064945277254,0.61709412758528,0.242862654320988,2.28441722431956
4645,64.5431359301595,3014.89361702128,4.46406961921744,-5.2801530935714e-08,1023.26359695211,227.286286779834,0.506719543856937,0.196647828014184,4.17115112200257
2337,49.6368317732262,1979.7507788162,5.67676660852619,-6.77587652516106e-08,887.11674319251,225.077125921901,0.641332928036519,0.101572235202492,3.50937832078812
5953,109.122514337824,3839.96415770609,6.37176369037134,-1.23470094621677e-07,1388.71770865756,252.680399179647,0.469382369319741,0.231468413978495,6.22637937747125
2306,15.5339378863964,4395.26570048309,1.04736460663101,-8.54747430457349e-08,1367.48023735796,233.159251355271,0.552238449619274,0.366645531400966,4.72160951685949
5033,48.8464215013628,3309.74842767296,4.02892103840814,-7.7963405652512e-08,1201.78023326711,319.382921878813,0.467202446006228,0.184743514150943,4.52905945165239
1580,22.6444370433224,4418.1693989071,2.25233119110434,-2.726681209676e-08,1372.70452392836,207.329960246123,0.507068439115538,0.288033640710383,3.63502410355314
8,153.847048571085,2298.70967741936,6.27121035203655,-1.0153405456026e-07,703.778578412492,138.11169452845,0.55451441942877,0.139952956989247,5.2400062702201
2450,12.4722152417571,3296.62309368192,2.42381426932971,-1.6530107674055e-08,1107.74687671099,233.506936144751,0.463689069154311,0.166567946623094,1.10315706122728
2321,27.2662393590803,2567.21763085399,3.91330292224367,-5.89691692383191e-08,903.595603850213,213.288893373953,0.534397836683945,0.132967458677686,3.3374724427485
2549,717.115231917344,1020.83333333333,18.8281673570866,-1.7653090534548e-07,516.821524783343,396.094516755112,0.224100663673308,0.0496202256944444,8.96834169911307
3373,69.9259449211301,3921.05263157895,4.75715537796789,-3.88075755585463e-08,1332.98729240443,149.331531663104,0.39959240483843,0.213854166666667,2.10717712372111
3035,13.9137335883698,6147.59615384616,1.68014152453939,-3.21667289392854e-09,2075.61387696724,167.575188734229,0.259542469095642,0.355674078525641,0.18016069668491
